1877487873093521749,1241840966362902533,2025-01-09T22:49:25.000Z,"""Seems that the “tax the rich” war cry is drowned out, paradoxically, by those who’ll likely not “make more monie”, considering all the get rich-scheme grifters and motivational-speaking scammers plying their trades, making bank off their marks. Don’t do delusional! #makemoremoney""", 0
1877487739550978155,1296882302111408128,2025-01-09T22:48:53.000Z,"""RT @Roadmaster1253: DONALD TRUMP IS JEALOUS OF PRESIDENT #JOEBIDEN BECAUSE BIDEN HAS GOTTEN BIG LEGISLATION DONE FOR THE AMERICAN PEOPLE AN…""", 1
1877487683028533273,3298443798,2025-01-09T22:48:40.000Z,"""RT @andyg_live: Why are conservatives blaming the fire department anyway ? It's a bloody socialist service paid by the tax payers and Karen…""", 1
1877487585942995257,1506963329184673794,2025-01-09T22:48:17.000Z,"""@EpochTimes If only he'd sign one banning dual citizenships and AIPAC lobbying.  But that would really get him killed - like Kennedy.""", 0
1877487523791831487,1762155822119895040,2025-01-09T22:48:02.000Z,"""RT @JoJoFromJerz: His tax cut for the rich saddled our country with the 3rd largest debt increase in our nation’s history and he left offic…""", 0
1877487521371685332,2562624533,2025-01-09T22:48:01.000Z,"""@SenFettermanPA That’s the thing, you lied to get elected. You don’t stand for democracy much less democrats. You think it’s funny Trump is threatening to invade our allies. You’ll approve his trillions in tax cuts for the rich.  And gutting everything else.  Traitor John Fetterman.""", 0
1877487508520358364,3160152275,2025-01-09T22:47:58.000Z,"""RT @UniteSharon: How can the @GOVUK take away the #winterfuelpayment from vulnerable pensioners and leave the super rich completely untouch…""", 0
1877487449087111414,73390984,2025-01-09T22:47:44.000Z,"""RT @SerbEagleAI: 🚨BREAKING: The Wall Street Journal @WSJ claim that the 🇺🇸#US government had in February 2024 removed the 🇬🇱 #Greenland Lib…""", 1
1877487360968925203,795516865,2025-01-09T22:47:23.000Z,"""RT @BradBeauregardJ: @SenSchumer Giving rich people tax cuts they don't need is probably the only campaign promise Trump and the MAGA Repub…""", 0
1877487344049106993,704820693750456320,2025-01-09T22:47:19.000Z,"""RT @PeterPaulGuy: 🇮🇪🚨  Foreign wealth from billionaires such as George Soros - Open Society Foundation are funding the unelected and unacco…""", 0
1877487303603421637,1673421023314604053,2025-01-09T22:47:09.000Z,"""@discopothos @esjesjesj So you agree we need to be vegan to prevent climate change? So you're going to sit around and watch the world burn and 3 trillion animals slaughtered annually instead of voting with your wallet for ethical food while organising and lobbying? Are you that lazy?""", 0
1877487293545553959,1461002673117876227,2025-01-09T22:47:07.000Z,"""RT @UniteSharon: How can the @GOVUK take away the #winterfuelpayment from vulnerable pensioners and leave the super rich completely untouch…""", 0
1877487169469555079,1720530201866555392,2025-01-09T22:46:37.000Z,"""RT @SteveAReformUK: @elliereeves This is how it should work.   1) We pay tax 2) The amount of tax we pay should determine how much the gove…""", 0
1877487026598998341,1345537777937637377,2025-01-09T22:46:03.000Z,"""RT @mmpadellan: REMINDER: It was never really about Blue vs Red, Democrats vs Republicans, Black vs White...  It was ALWAYS about ultra-wea…""", 0
1877487000682426393,1843676590992973824,2025-01-09T22:45:57.000Z,"""Who will be looking into value of Government Grants? Seems like a well of waste of tax payers money. No grant US grant money should be used for “studies” in other countries. And what value has the US received out of the grants. Seems like welfare for the rich.""", 0
1877486949042143484,426103650,2025-01-09T22:45:45.000Z,"""RT @UniteSharon: How can the @GOVUK take away the #winterfuelpayment from vulnerable pensioners and leave the super rich completely untouch…""", 0
1877486883334201413,132817437,2025-01-09T22:45:29.000Z,"""RT @INCKerala: Now 16 ultra rich people bought this car in 2024, and together received a tax subsidy of 71.6 Cr at the least, if you don't…""", 0
1877486845421912345,1631268099524624387,2025-01-09T22:45:20.000Z,"""RT @KEdge23: I think we should cut the foreign aid budget by a few billion, then give the winter fuel allowance back to our pensioners and…""", 0
1877486762425036858,1589427396662394881,2025-01-09T22:45:00.000Z,"""@vonClownsewitz @rptavakol @maxfawcett @Prominent_Bryan Which will not change the fact that the federal government will still want a slice of your income. Whether they call it a tax or not Trump needs his cut.""", 0
1877486756985000237,1474879332,2025-01-09T22:44:59.000Z,"""RT @JoJoFromJerz: His tax cut for the rich saddled our country with the 3rd largest debt increase in our nation’s history and he left offic…""", 0
1877486702282899640,1516880891947147265,2025-01-09T22:44:46.000Z,"""RT @ChrisMurphyCT: Feels pretty simple to me. He talks about invading Greenland and Panama to distract you and the media from the THEFT tha…""", 0
1877486608259113046,2580505141,2025-01-09T22:44:24.000Z,"""RT @katea76: under this albanese labor gov i have received a tax cut, wage rise, local satellite hospital, energy rebate, cheaper medicine,…""", 0
1878227498808303891,988506842304339974,2025-01-11T23:48:26.000Z,"""it's a shame that every woman, trans or non-white person should live in constant fear of losing already gained rights, I hate every fucking billionaire and white man in power https://t.co/5u2EdANIS9 https://t.co/MGFwBw26t6""", 0
1878227381082640881,1701404177010753537,2025-01-11T23:47:58.000Z,"""Pierre Poilievre is openly begging for US Oligarch Elon Musk’s help and promising to open up Canada and its resources to the US.  Poilievre plans to sellout Canada to Trump and his corporate oligarch cabal. https://t.co/bsJz78fmuR https://t.co/SBDmrrbKcF""", 1
1878227358001307983,1554800620925763584,2025-01-11T23:47:52.000Z,"""A student explains why he and his friends are out in the streets for 45 nights.   🇬🇪 “We cannot live under dictatorship, in oligarchy and in poverty.”  🇬🇪 “They took our country and they are now taking money from our budget.”  🇬🇪 “In Georgia, every sixth child is starving.” https://t.co/g8gwNCgPE0""", 0
1878227357732872618,1582707555578642432,2025-01-11T23:47:52.000Z,"""It got heated with Ian Carroll, but we found lots of common ground. We discuss censorship, free speech, communism, capitalism, individual liberty, science, religion, technology, education, antisemitism, Israel Palestine conflict, and the importance of communication. https://t.co/KodOiWVOmV""", 0
1878227355300159836,1304152522614018048,2025-01-11T23:47:51.000Z,"""Nine protests are planned in five Georgian cities tomorrow, as the US sanctioned oligarch Ivanishvili’s regime intensifies repression both in courtrooms and on the streets. Day 45 of nonstop nationwide protests in Georgia 🇬🇪 https://t.co/rMrxTmGEYV""", 0
1878227349998628941,1380861508188524547,2025-01-11T23:47:50.000Z,"""In celebration of 1M on X Throwback to 1M on TikTok  This is the dig into who owns the stock market, who really owns everything?  Blackrock?  But who owns Blackrock?  That’s the trillion dollar dig https://t.co/RyOtOOM08N""", 1
1878227128690332003,735832062,2025-01-11T23:46:57.000Z,"""A student explains why he and his friends are out in the streets for 45 nights.   🇬🇪 “We cannot live under dictatorship, in oligarchy and in poverty.”  🇬🇪 “They took our country and they are now taking money from our budget.”  🇬🇪 “In Georgia, every sixth child is starving.” https://t.co/g8gwNCgPE0""", 0
1878227104392728952,1238977822821138432,2025-01-11T23:46:52.000Z,"""💯""There is no avoiding the oligarch problem anymore…But the truth is, oligarchy and democracy just cannot coexist.""  Wealth concentration//income inequality give Zuckerberg, Musk &amp; Murdoch too much power to control information. Which they do in their interests—not in America's. https://t.co/eT2PxuQKgl""", 0
1878227025032339576,1301344281236516866,2025-01-11T23:46:33.000Z,"""Over 60 German and Austrian universities, the German Federal Court of Justice and multiple top German football clubs have announced that they will be withdrawing from Twitter (X), due to US oligarch Elon Musk's ""discussion"" (collaboration) with Germany's neo-Nazi party (AfD)… https://t.co/OvKToXyASe https://t.co/Dpd37Ixxg1""", 0
1878227009601490976,16256826,2025-01-11T23:46:29.000Z,"""Over 60 German and Austrian universities, the German Federal Court of Justice and multiple top German football clubs have announced that they will be withdrawing from Twitter (X), due to US oligarch Elon Musk's ""discussion"" (collaboration) with Germany's neo-Nazi party (AfD)… https://t.co/OvKToXyASe https://t.co/Dpd37Ixxg1""", 0
1878226916554965166,792557940444164096,2025-01-11T23:46:07.000Z,"""i love trans people  trans rights are humans rights, friends""", 0
1878954563438629106,37536586,2025-01-13T23:57:31.000Z,"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""", 1
1878954558430605430,33092541,2025-01-13T23:57:30.000Z,"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""", 1
1878954556018868654,1855602283146317824,2025-01-13T23:57:30.000Z,"""14/01/2025 IL FUNERALE DEI #HELENERS #helevier #zelena""", 1
1877486103889940810,280299565,2025-01-09T22:42:23.000Z,"""RT @RBReich: The collective net worth of America's 813 billionaires hit a staggering $6.72 TRILLION at the end of 2024.  The bottom 50% of…""", 0
1877486087331000609,826681664,2025-01-09T22:42:19.000Z,"""RT @katea76: under this albanese labor gov i have received a tax cut, wage rise, local satellite hospital, energy rebate, cheaper medicine,…""", 1
1877486027364765833,168083396,2025-01-09T22:42:05.000Z,"""RT @liz_churchill10: “Bill Gates is lobbying the Senate night and day to prevent the Epstein’s Island list from being released…and then Dic…""", 1
1877486013481685198,1585849184007049216,2025-01-09T22:42:02.000Z,"""@KevinKileyCA CA needs more Lumber mills.  A main reason forests are not getting thinned is that is cost prohibitive.  (Also Sierra Club and friends lawsuits, threats of lawsuits against USFS).  1) Big Lumber buys mills and then shuts them down to control pricing  2) Lobbying by Environmental… https://t.co/ieEXYwjytr""", 1
1877485981332295778,209079863,2025-01-09T22:41:54.000Z,"""@CatrionaGrant @JohnWight1 The teenage darts sensation will be paying at least £400,000 in tax this year…  More than I’ll probably every pay in my life  I’m not sure the rich are hoarding  Not saying everything is perfect tho!""", 1
1877485948524470683,1850720490282983424,2025-01-09T22:41:46.000Z,"""@Tom_of_Vaernamo @laurenboebert No. It's tax dollars to funding the fake rich genius Elon, who then replaces the taxpayer with cheap foreign labor, pump and dumps his Tesla stock, his Dogecoin is a scam yet we trust his plan to DOGE the govt. Plus his SpaceX with Russia use of taxpayer funds or carbon tax.""", 0
1877485906304598296,65823488,2025-01-09T22:41:36.000Z,"""RT @JoJoFromJerz: His tax cut for the rich saddled our country with the 3rd largest debt increase in our nation’s history and he left offic…""", 0
1877485817683185945,1627140107680550913,2025-01-09T22:41:15.000Z,"""With both partners working with more demanding jobs, and everything is more expensive how are people in low income countries happy. The vanity of wanting to have more than what they have will trickle down to insecurity and less babies. 👶""", 0
1877485745708961871,40722792,2025-01-09T22:40:58.000Z,"""Ppl are rich or a celebrity should be the capitalist's dream.  They vote for oligarchs and tax cuts for wealthy.  Worship Mar Lardo criminal.  But of course nothing but jealousy and hate on here for ppl are those who had good fortune show biz.  So disgusting. #PalisadesWildfire""", 0
1877485731481862144,1494524620484923393,2025-01-09T22:40:55.000Z,"""RT @JoJoFromJerz: We could have had affordable housing, reduced healthcare costs, a higher minimum wage, equitable taxes for the rich, an e…""", 0
1877485550824820889,1594401951906529280,2025-01-09T22:40:11.000Z,"""RT @FakeNewsUTrust: @SageKrystal1 @Victorious329 There was no tax breaks “for the rich” they were tax breaks for all. You just want the ric…""", 0
1877485483330076986,1686508420688388097,2025-01-09T22:39:55.000Z,"""RT @JoJoFromJerz: His tax cut for the rich saddled our country with the 3rd largest debt increase in our nation’s history and he left offic…""", 0
1877485475100823854,1603526546978996226,2025-01-09T22:39:53.000Z,"""@SenSchumer Remember Trump’s first tax cut? https://t.co/VGu8z0hq4U""", 0
1877485392972206511,787251292808896512,2025-01-09T22:39:34.000Z,"""@GaryPueto @hannaahhn Almost all states are “at will employment” and can fire someone for no reason… being racist is a reason…""", 0
1877485243361361971,810239523875602432,2025-01-09T22:38:58.000Z,"""RT @F0XYOU: @atrupar @PiperK Pocahontas also fights climate change on a private jet, hiding her face on her way to “tax the rich.” https://…""", 0
1877485182711656469,60903033,2025-01-09T22:38:44.000Z,"""RT @JoJoFromJerz: His tax cut for the rich saddled our country with the 3rd largest debt increase in our nation’s history and he left offic…""", 0
1878954919442665845,16692106,2025-01-13T23:58:56.000Z,"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""", 1
1878954741071511805,1598796506248916992,2025-01-13T23:58:14.000Z,"""NPR pushing the Soviet-tier revisionism that DEI is a ""push towards meritocracy."" This kind of propaganda lost at the ballot box and, when Trump takes office, NPR better be careful. America does not need a state propaganda network. Defund it and dismantle it. https://t.co/AimqSaJ58c""", 1
1878954740580773905,1490479925391994882,2025-01-13T23:58:14.000Z,"""DEI efforts NEVER meant people were not hired based on merit. It simply comes down to checking unconscious bias so that nobody is written off for being a non-white straight dude.   You still need the qualifications and skills. Diversity brings innovation. Lack of it, stagnation. https://t.co/cWajuvyEfA""", 0
1878954723413487790,55648382,2025-01-13T23:58:10.000Z,"""DEI is such a toxic ideology. Workers at Coca-Cola were told to be “less white”. Minimum-wage workers at Walmart were lectured about their “white supremacy”. DEI is just a way for the graduate elites to sneer at the working classes, says Brendan O’Neill https://t.co/ej37QqEprn""", 1
1878954639187693978,1591195080114769920,2025-01-13T23:57:49.000Z,"""@TomiLahren @AesPolitics1 If you accept the “fact” of climate change then why wouldn’t you prepare your city for the increased risk of mega fire? Why would you not fill reservoirs? Why would you cut your fire budget? Why would you focus on DEI rather than prevention and mitigation?  You know Mega fire is… https://t.co/FvO0c94UHR""", 1
1878954636859855205,1753534433741742080,2025-01-13T23:57:49.000Z,"""Shut up with Race Card Nonsense! https://t.co/VMZSHj8HaX""", 1
1878954629670781108,1874351384658927617,2025-01-13T23:57:47.000Z,"""@KirscheVerstahl TL:DR:  Commies and DEI are like cockaroaches.  They hide deep underground and only come back out when the field is safe.   You can only manage them unless you tear apart your whole building and rebuild from scratch""", 1
1878954607621333460,823251826455646208,2025-01-13T23:57:42.000Z,"""I HATE DEI! https://t.co/VDEKJ1GFAO""", 1
1878954606174364061,125471065,2025-01-13T23:57:42.000Z,"""@ultimablackmage @Kotaku Concord was just a bad game. What makes it DEI? I don't think that matters except for people who want to whine about it""", 0
1878954601606737968,291421323,2025-01-13T23:57:40.000Z,"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""", 1
1878954596158370052,102843428,2025-01-13T23:57:39.000Z,"""Did they blame DEI for the dismal response to the ice storms in Texas?   Did they demand that Abbott resign?   Or do we only blame DEI and Liberals for natural disasters that happen in blue states?""", 1
1878954592127607014,198381418,2025-01-13T23:57:38.000Z,"""'Fighting Fire with.....DEI' NEW Tina Toon- woo-hoo  Blame for the hot mess in California can ultimately be placed at the feet of Governor Gavin Newsom. (Also known as ‘Gruesome Newsom,’ and ‘hair gel’).   Due to his progressive ideologies, he’s known as the Justin Trudeau of… https://t.co/RwbmrxmPDX https://t.co/pJs1TTSpaS""", 1
1878954582304534582,1519088284089073667,2025-01-13T23:57:36.000Z,"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""", 1
1878954521025798479,1801463786156789760,2025-01-13T23:57:21.000Z,"""It’s crazy how people can see a problem with DEI but not racism.""", 1
1878954511949267378,224255455,2025-01-13T23:57:19.000Z,"""A USC professor explains how DEI isn’t to blame for the L.A. fires, despite false claims from divisive opportunists https://t.co/JJQj6P1Wbj""", 0
1878954494861729909,1697730731626164224,2025-01-13T23:57:15.000Z,"""Hey @NFL get with the program. Follow your corporate sponsors and can the DEI and the Rooney rule.""", 1
1878955174842278305,51921726,2025-01-13T23:59:57.000Z,"""NEW: The Biden admin quietly authorized $1 million for DEI programs in Kenya, Guatemala, and Indonesia. https://t.co/RcMqmVQi02""", 1
1878955157976973312,1634809904241451009,2025-01-13T23:59:53.000Z,"""How is your DEI mayor of LA working out for you?  Hiring based on skin color, gender quotas, and identity has virtually destroyed this country.  But keep your racism coming because that’s the only thing Patriot Takes has. https://t.co/MigogvlXgp""", 1
1878955097130189201,2830793445,2025-01-13T23:59:39.000Z,"""The LA fires are laying bare the cascading consequences of central planning:  - Promise to take care of the forests but don’t - Allocate resources to DEI initiatives instead that favor incompetence - Normalize petty crime while demoralizing law enforcement - Send all of your… https://t.co/W3rqh73o4F""", 1
1878955055036109045,158960716,2025-01-13T23:59:29.000Z,"""Anyone who isn't a white male, is a DEI hire according to the GOP. That's the only hammer they have and everything else is a nail. https://t.co/L7mgOe7uji""", 0
1878955054650278044,1664394954314067969,2025-01-13T23:59:28.000Z,"""Shut up with Race Card Nonsense! https://t.co/VMZSHj8HaX""", 1
1878955052146299174,1202485151831228416,2025-01-13T23:59:28.000Z,"""@xgigglypuff 1) Add pronouns in bio 2) Sign up for OF 3) ??? 4) Get into Harvard  Sounds like this guy just found the affirmative action cheatcode then. I look forward to being one of his first subs""", 1
1878955045338915249,1680211052662001665,2025-01-13T23:59:26.000Z,"""Why doesn’t California have its own fleet with 1,000’s of water trucks?   I don’t understand how a business man could figure out a plan to save a shopping mall from fire, but the state of California, with the 5th largest economy in the world, doesn’t have a plan , or a 1,000… https://t.co/aDm8P4EDJi https://t.co/ykhFiYLNf2""", 1
